company_name~|~manufacturer_name~|~brand_name~|~manufacturer_part_number~|~vendor_seller_part_number~|~item_name~|~full_product_description~|~price~|~country_of_origin~|~unit_of_issue~|~qty_per_uoi~|~upc~|~model_number~|~product_category~|~url~|~availability~|~date_crawled~|~lead_time~|~rohs_reach~|~stock_on_hand
HDSupplySolutions~|~Cosmo~|~Cosmo~|~COS-668A900~|~P377953~|~36 In. Vista Collection 380 CFM Ducted Wall Mount Range Hood, Button Controls, LED Lights, Stainless Steel~|~36 in. Vista Collection 380 CFM Ducted Wall Mount Range Hood, Button Controls, LED Lights, Stainless Steel The Vista Collection brings enhanced functionality and design, offering a well-rounded option for those looking for more convenience and style in an appliance Push button controls operate the fan and lights in sleek stainless steel that integrates seamlessly with the wall mount range hood design 3 fan speeds to adjust to your needs, choose from high, medium and low suction to suit a variety of foods and cooking Noise level as low as 50 dB on lowest fan speed with rigid ducting (sold separately) under optimal conditions; range hood comes with flexible ducting for convenient installation Energy efficient 2-Watt LED lights helps illuminate your cooktop surface for added visibility, mounted directly below the wall mount range hood Quick-release, stainless steel baffle filters for hassle-free maintenance, these filters capture oil and grease pulled up from your cooktop and away from your home and family 2-YEARs limited warranty, our team of professionals and technicians can answer all product questions, trust our wall mount range hood to deliver years of trouble-free use Wall mount range hood with telescoping chimney makes it suitable for ceilings 7.5 ft. to 8.5 ft. in height Range hood can be converted to recirculating/ductless operation with optional purchase of Carbon Filter Kit # CFK1-TM (sold separately) Range hood exhaust opening uses 6 in. round duct, backdraft damper is included to prevent air coming back inside Premium 430 grade stainless steel with 20-Gauge thickness 3-prong power plug ETL Listed: ETL Listed products demonstrate compliance to North American safety standards published by relevant NRTLs (Nationally Recognized Testing Laboratories) MFG# COS-668A900~|~313.0~|~CHINA~|~each~|~1~|~~|~~|~Home > Appliances > Range Hoods & Repair > Range Hoods~|~https://hdsupplysolutions.com/p/36-in-vista-collection-380-cfm-ducted-wall-mount-range-hood-button-controls-led-lights-stainless-steel-p377953~|~~|~2026-05-05~|~~|~~|~
HDSupplySolutions~|~Cosmo~|~Cosmo~|~COS-63190S-BK~|~P377956~|~36 In. Vista Collection 380 CFM Ducted Wall Mount Range Hood, Touch Controls, LED Lights, Matte Black~|~36 in. Vista Collection 380 CFM Ducted Wall Mount Range Hood, Touch Controls, LED Lights, Matte Black The Vista Collection brings enhanced functionality and design, offering a well-rounded option for those looking for more convenience and style in an appliance Wall mount range hood features ultra-quiet design to effectively remove smells and odors when cooking Features touch controls with integrated backlit digital display, just a tap of a finger controls the fans and lights 3 fan speeds to adjust to your needs, choose from high, medium and low suction to suit a variety of foods and cooking Noise level as low as 45 dB on lowest fan speed with rigid ducting (sold separately) under optimal conditions; range hood comes with flexible ducting for convenient installation Handle multiple pots, pans and burners with ease with 380CFM of suction Energy efficient bright white LED lights are mounted directly below the range hood for added visibility of your cooktop Cosmo ARC-FLOW permanent filters effectively capture grease and cooking odors and keep the air clean; our ARC-FLOW permanent filters are extremely durable and can be handwashed for easy maintenance Ducted range hood vents outside and away from your home; Carbon Filter Kit CFK1-TM can be purchased for ductless conversion (sold separately) Wall mount range hood is made in a premium matte black finish 3-prong power cord included Wall mount range hood exhaust opening uses 6 in. round duct, backdraft damper is included to prevent air coming back inside 2-Year limited warranty ETL Listed: ETL Listed products demonstrate compliance to North American safety standards published by relevant NRTLs (Nationally Recognized Testing Laboratories) MFG# COS-63190S-BK~|~390.0~|~CHINA~|~each~|~1~|~~|~~|~Home > Appliances > Range Hoods & Repair > Range Hoods~|~https://hdsupplysolutions.com/p/36-in-vista-collection-380-cfm-ducted-wall-mount-range-hood-touch-controls-led-lights-matte-black-p377956~|~~|~2026-05-05~|~~|~~|~
HDSupplySolutions~|~Cosmo~|~Cosmo~|~COS-QS48~|~P377944~|~48 In. Haven Collection 500 CFM Ducted Under Cabinet Range Hood, Touch Controls, LED Lights, Stainless Steel~|~48 in. Haven Collection 500 CFM Ducted Under Cabinet Range Hood, Touch Controls, LED Lights, Stainless Steel The Haven Collection Brings Enhanced Functionality And Design, Offering A Well-Rounded Option For Those Looking For More Convenience And Style In An Appliance Under Cabinet Range Hood Designed With Premium Brushed Stainless Steel And Easy Clean Surface; Uses 430 Grade 18 Gauge Stainless Steel Pro Style Industrial Design With Seamless Corners For Under Cabinet Mounting, Fits Under An Existing Kitchen Cabinet High Performance Dual Motors Produce 500 Cfm Suction For Efficient Airflow, Our Under Cabinet Range Hood Will Handle Multiple Burners, Pots And Pans With Ease Noise Level As Low As 40 Db On Lowest Fan Speed With Rigid Ducting (Sold Separately) Under Optimal Conditions; Range Hood Comes With Flexible Ducting For Convenient Installation Touchscreen With Backlit Display For Visibility, Both Timer Functionality And Fan Speeds For High, Medium And Low Can Be Selected With Just A Tap Of A Finger Super Bright High Lumen Energy-Saving Led Lights Are Mounted Under The Range Hood To Illuminate Your Cooktop Cosmo Arc Flow Permanent Filters Are Constructed Of High Quality Stainless Steel To Effectively Capture Grease And Cooking Odors And Keep The Air Clean. Our Arc Flow Permanent Filters Are Dishwasher-Safe And Extremely Durable 8 In. Round Duct Exhaust Opening Includes Wireless Remote Control For Convenience 3-Prong 120v Power Cord Included For Easy Installation Range Hood Can Be Converted To Ductless/Recirculating Operation With Purchase Of Carbon Filter Kit Cfk5 (Sold Separately) Etl Listed: Etl Listed Products Demonstrate Compliance To North American Safety Standards Published By Relevant Nrtls (Nationally Recognized Testing Laboratories) MFG# COS-QS48~|~714.0~|~CHINA~|~each~|~1~|~~|~~|~Home > Appliances > Range Hoods & Repair > Range Hoods~|~https://hdsupplysolutions.com/p/48-in-haven-collection-500-cfm-ducted-under-cabinet-range-hood-touch-controls-led-lights-stainless-steel-p377944~|~~|~2026-05-05~|~~|~~|~
HDSupplySolutions~|~Bosch~|~Bosch~|~HEZ9ZZ30UC~|~P339669~|~Bosch 3 Inch Rear Vent Trim Extension For 30 Inch Industrial Style~|~Bosch 3 Inch Rear Vent Trim Extension for 30 Inch Industrial Style Designed To Provide 3" Clearance Against Rear Wall Minimizes Heat Against Rear Wall Trim Extension MFG# HEZ9ZZ30UC~|~157.0~|~ITALY~|~each~|~1~|~~|~~|~Home > Appliances > Range Hoods & Repair > Range Hoods~|~https://hdsupplysolutions.com/p/bosch-3-inch-rear-vent-trim-extension-for-30-inch-industrial-style-p339669~|~~|~2026-05-05~|~~|~~|~
HDSupplySolutions~|~Bosch~|~Bosch~|~HEZ9ZZ36UC~|~P339670~|~Bosch 3 Inch Rear Vent Trim Extenson For 36 Inch Industrial Style~|~Bosch 3 Inch Rear Vent Trim Extenson for 36 Inch Industrial Style Designed To Provide 3" Clearance Against Rear Wall Minimizes Heat Against Rear Wall Trim Extension MFG# HEZ9ZZ36UC~|~157.0~|~ITALY~|~each~|~1~|~~|~~|~Home > Appliances > Range Hoods & Repair > Range Hoods~|~https://hdsupplysolutions.com/p/bosch-3-inch-rear-vent-trim-extenson-for-36-inch-industrial-style-p339670~|~~|~2026-05-05~|~~|~~|~
HDSupplySolutions~|~Bosch~|~Bosch~|~DUH30253UC~|~P408638~|~Bosch 300 Series 30 In. Undercabinet Range Hood With Lights In Stainless Steel~|~Bosch 300 Series 30 in. Undercabinet Range Hood with Lights in Stainless Steel Knob controls to adjust the hood performance to match your cooking style. 3 variable fan speeds accommodate all your cooking needs 300 CFM blower quickly and effectively removes smoke and odors from the air Vertical or rear exhaust lets you connect the ductwork to the top or rear of the range hood The dishwasher-safe aluminum mesh filter makes cleanup simple and convenient. 2 LED lights brightly illuminate your cooking surface for improved visibility while cooking Designed to fit either 7" round top or 3 1/4" x 10" rectangular rear ductwork for easy installation MFG# DUH30253UC~|~769.0~|~USA~|~each~|~1~|~~|~~|~Home > Appliances > Range Hoods & Repair > Range Hoods~|~https://hdsupplysolutions.com/p/bosch-300-series-30-in-undercabinet-range-hood-with-lights-in-stainless-steel-p408638~|~~|~2026-05-05~|~~|~~|~
HDSupplySolutions~|~Bosch~|~Bosch~|~DUH36253UC~|~P409163~|~Bosch 300 Series 36 In. Undercabinet Range Hood With Lights In Stainless Steel~|~Bosch 300 Series 36 in. Undercabinet Range Hood with Lights in Stainless Steel Knob controls to adjust the hood performance to match your cooking style. 3 variable fan speeds accommodate all your cooking needs 300 CFM blower quickly and effectively removes smoke and odors from the air Vertical or rear exhaust lets you connect the ductwork to the top or rear of the range hood The dishwasher-safe aluminum mesh filter makes cleanup simple and convenient 2 LED lights brightly illuminate your cooking surface for improved visibility while cooking Designed to fit either 7" round top or 3 1/4" x 10" rectangular rear ductwork for easy installation The stainless steel under cabinet hood blends with all cabinet styles for a modern, timeless kitchen One year limited manufacturer's warranty 2.0 Sones on Low Speed is quiet and peaceful, without sacrificing extraction power MFG# DUH36253UC~|~879.0~|~USA~|~each~|~1~|~~|~~|~Home > Appliances > Range Hoods & Repair > Range Hoods~|~https://hdsupplysolutions.com/p/bosch-300-series-36-in-undercabinet-range-hood-with-lights-in-stainless-steel-p409163~|~~|~2026-05-05~|~~|~~|~
HDSupplySolutions~|~Bosch~|~Bosch~|~HEZ9YZ30UC~|~P339667~|~Bosch 9 Inch Low Back Guard For 30 Inch Industrial Style Range~|~Bosch 9 Inch Low Back Guard for 30 Inch Industrial Style Range Made For 0" Clearance Against Rear Wall Installation Minimizes Splatter And Heat Against Rear Wall Back Splash MFG# HEZ9YZ30UC~|~236.0~|~ITALY~|~each~|~1~|~~|~~|~Home > Appliances > Range Hoods & Repair > Range Hoods~|~https://hdsupplysolutions.com/p/bosch-9-inch-low-back-guard-for-30-inch-industrial-style-range-p339667~|~~|~2026-05-05~|~~|~~|~
HDSupplySolutions~|~Bosch~|~Bosch~|~HEZ9YZ36UC~|~P339668~|~Bosch 9 Inch Low Back Guard For 36 Inch Industrial Style Range~|~Bosch 9 Inch Low Back Guard for 36 Inch Industrial Style Range Made For 0" Clearance Against Rear Wall Installation Minimizes Splatter And Heat Against Rear Wall Back Splash MFG# HEZ9YZ36UC~|~239.0~|~ITALY~|~each~|~1~|~~|~~|~Home > Appliances > Range Hoods & Repair > Range Hoods~|~https://hdsupplysolutions.com/p/bosch-9-inch-low-back-guard-for-36-inch-industrial-style-range-p339668~|~~|~2026-05-05~|~~|~~|~
HDSupplySolutions~|~Bosch~|~Bosch~|~HEZ9YZ04UC~|~P339666~|~Bosch Side Panel Extension Kit For Stainless Steel Industrial Range Models~|~Bosch Side Panel Extension Kit for Stainless Steel Industrial Range Models Stainless Steel Extension Panel MFG# HEZ9YZ04UC~|~124.0~|~ITALY~|~each~|~1~|~~|~~|~Home > Appliances > Range Hoods & Repair > Range Hoods~|~https://hdsupplysolutions.com/p/bosch-side-panel-extension-kit-for-stainless-steel-industrial-range-models-p339666~|~~|~2026-05-05~|~~|~~|~
